Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"Jan 02, 2024",EBL,SELL,120.0,505.0,60600.0,356424.19,794353.5,3840.0,6.77%,1150777.69,Trailing Stop (7% drop) - exactly 7.51% drop
"Jan 09, 2024",EBL,BUY,114.0,512.0,-58368.0,58907.69,1116097.2,0.0,0.00%,1175004.89,Trend Entry (Str: 0.02)
"Feb 22, 2024",EBL,SELL,114.0,512.3,58402.2,671134.89,445977.3,34.2,0.06%,1117112.19,Trailing Stop (7% drop) - exactly 7.53% drop
"May 13, 2024",EBL,BUY,110.0,509.9,-56089.0,336714.99,785864.9,0.0,0.00%,1122579.89,Trend Entry (Str: 0.02)
"Sep 08, 2024",EBL,SELL,110.0,691.9,76109.0,711840.89,898253.5,20020.0,35.69%,1610094.39,Trailing Stop (7% drop) - exactly 10.14% drop
"Nov 20, 2024",EBL,BUY,139.0,609.9,-84776.1,258102.99,1438619.1,0.0,0.00%,1696722.09,Trend Entry (Str: 0.00)
"Aug 03, 2025",EBL,SELL,139.0,711.01,98830.39,98831.26,1537152.21,14054.29,16.58%,1635983.47,Trailing Stop (7% drop) - exactly 7.04% drop
"Aug 13, 2025",EBL,BUY,112.0,715.14,-80095.68,1018166.9,594010.72,0.0,0.00%,1612177.62,Trend Entry (Str: 0.01)
"Sep 08, 2025",EBL,SELL,112.0,711.56,79694.72,1339467.44,260932.08,-400.96,-0.50%,1600399.52,Trailing Stop (7% drop) - exactly 7.03% drop
"Nov 25, 2025",EBL,BUY,121.0,657.0,-79497.0,636428.64,961907.3,0.0,0.00%,1598335.94,Trend Entry (Str: 0.03)
"Jan 24, 2016",EDBL,SELL,28.0,645.0,18060.0,251415.0,343074.0,11732.0,185.40%,594489.0,Take Profit (100% up) - exactly 185.40% up
"Feb 25, 2016",EDBL,BUY,46.0,680.0,-31280.0,138591.0,487271.0,0.0,0.00%,625862.0,Trend Entry (Str: 0.02)
"Mar 29, 2016",EDBL,SELL,46.0,570.0,26220.0,249214.0,405064.0,-5060.0,-16.18%,654278.0,Trailing Stop (7% drop) - exactly 19.03% drop
"May 08, 2016",EDBL,BUY,57.0,612.0,-34884.0,144956.0,561429.0,0.0,0.00%,706385.0,Trend Entry (Str: 0.02)
"Jun 05, 2016",EDBL,SELL,57.0,606.0,34542.0,317439.0,392876.0,-342.0,-0.98%,710315.0,Trailing Stop (7% drop) - exactly 8.18% drop
"Jun 09, 2016",EDBL,BUY,55.0,640.0,-35200.0,267414.0,438034.0,0.0,0.00%,705448.0,Trend Entry (Str: 0.04)
"Aug 01, 2016",EDBL,SELL,55.0,800.0,44000.0,44335.0,822154.0,8800.0,25.00%,866489.0,Trailing Stop (7% drop) - exactly 8.88% drop
"Aug 17, 2016",EDBL,BUY,51.0,780.0,-39780.0,502732.0,307589.0,0.0,0.00%,810321.0,Trend Entry (Str: 0.03)
"Sep 20, 2016",EDBL,SELL,51.0,721.0,36771.0,163684.0,614595.0,-3009.0,-7.56%,778279.0,Trailing Stop (7% drop) - exactly 8.73% drop
"Jan 04, 2017",EDBL,BUY,62.0,602.0,-37324.0,693147.0,58530.0,0.0,0.00%,751677.0,Trend Entry (Str: 0.04)
"Jan 15, 2017",EDBL,SELL,62.0,555.0,34410.0,690297.0,58052.0,-2914.0,-7.81%,748349.0,Trailing Stop (7% drop) - exactly 7.81% drop
"Feb 26, 2017",EDBL,BUY,59.0,615.0,-36285.0,675555.0,57491.0,0.0,0.00%,733046.0,Trend Entry (Str: 0.10)
"Mar 20, 2017",EDBL,SELL,59.0,515.0,30385.0,227810.0,512126.0,-5900.0,-16.26%,739936.0,Trailing Stop (7% drop) - exactly 21.01% drop
"Apr 24, 2017",EDBL,BUY,63.0,640.0,-40320.0,6161.0,812709.0,0.0,0.00%,818870.0,Trend Entry (Str: 0.04)
"Aug 31, 2017",EDBL,SELL,63.0,690.0,43470.0,562124.0,168295.0,3150.0,7.81%,730419.0,Trailing Stop (7% drop) - exactly 7.01% drop
"Oct 29, 2017",EDBL,BUY,71.0,492.0,-34932.0,271129.0,437239.0,0.0,0.00%,708368.0,Trend Entry (Str: 0.03)
"Nov 21, 2017",EDBL,SELL,71.0,391.0,27761.0,529455.0,150860.0,-7171.0,-20.53%,680315.0,Trailing Stop (7% drop) - exactly 22.27% drop
"Apr 23, 2018",EDBL,BUY,85.0,380.0,-32300.0,165.0,672356.0,0.0,0.00%,672521.0,Trend Entry (Str: 0.10)
"May 06, 2018",EDBL,SELL,85.0,351.0,29835.0,381663.0,256205.0,-2465.0,-7.63%,637868.0,Trailing Stop (7% drop) - exactly 7.63% drop
"Jul 11, 2018",EDBL,BUY,90.0,338.0,-30420.0,543144.0,71440.0,0.0,0.00%,614584.0,Trend Entry (Str: 0.02)
"Aug 20, 2018",EDBL,SELL,90.0,314.0,28260.0,168815.0,436935.0,-2160.0,-7.10%,605750.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Dec 27, 2018",EDBL,BUY,104.0,290.0,-30160.0,168096.0,435239.0,0.0,0.00%,603335.0,Trend Entry (Str: 0.05)
"Jan 14, 2019",EDBL,SELL,104.0,273.0,28392.0,162070.0,424172.0,-1768.0,-5.86%,586242.0,Trailing Stop (7% drop) - exactly 7.14% drop
"Jan 23, 2019",EDBL,BUY,104.0,281.0,-29224.0,103896.0,482135.0,0.0,0.00%,586031.0,Trend Entry (Str: 0.02)
"May 16, 2019",EDBL,SELL,104.0,292.0,30368.0,30398.0,615130.0,1144.0,3.91%,645528.0,Trailing Stop (7% drop) - exactly 7.89% drop
"May 26, 2019",EDBL,BUY,102.0,310.0,-31620.0,3258.0,632835.0,0.0,0.00%,636093.0,Trend Entry (Str: 0.04)
"Jun 06, 2019",EDBL,SELL,102.0,287.0,29274.0,133666.0,499160.0,-2346.0,-7.42%,632826.0,Trailing Stop (7% drop) - exactly 7.42% drop
"Nov 21, 2019",EDBL,BUY,106.0,273.0,-28938.0,159484.0,419333.0,0.0,0.00%,578817.0,Trend Entry (Str: 0.02)
"Mar 04, 2020",EDBL,SELL,106.0,390.0,41340.0,373660.0,330251.0,12402.0,42.86%,703911.0,Trailing Stop (7% drop) - exactly 10.34% drop
"Mar 11, 2020",EDBL,BUY,85.0,410.0,-34850.0,582347.0,116341.0,0.0,0.00%,698688.0,Trend Entry (Str: 0.09)
"Mar 17, 2020",EDBL,SELL,85.0,369.0,31365.0,681894.0,9394.0,-3485.0,-10.00%,691288.0,Trailing Stop (7% drop) - exactly 10.00% drop
"Oct 13, 2020",EDBL,BUY,120.0,330.0,-39600.0,173769.0,620528.0,0.0,0.00%,794297.0,Trend Entry (Str: 0.07)
"Dec 07, 2020",EDBL,SELL,120.0,349.0,41880.0,463652.0,419735.0,2280.0,5.76%,883387.0,Trailing Stop (7% drop) - exactly 7.18% drop
"Dec 14, 2020",EDBL,BUY,123.0,359.0,-44157.0,138521.0,749393.0,0.0,0.00%,887914.0,Trend Entry (Str: 0.05)
"Feb 28, 2021",EDBL,SELL,123.0,418.0,51414.0,353422.0,653567.0,7257.0,16.43%,1006989.0,Trailing Stop (7% drop) - exactly 7.93% drop
"Mar 07, 2021",EDBL,BUY,110.0,450.0,-49500.0,749937.0,246357.0,0.0,0.00%,996294.0,Trend Entry (Str: 0.09)
"Mar 16, 2021",EDBL,SELL,110.0,418.0,45980.0,837561.0,148257.0,-3520.0,-7.11%,985818.0,Trailing Stop (7% drop) - exactly 7.11% drop
"Mar 21, 2021",EDBL,BUY,113.0,435.0,-49155.0,690151.0,298923.0,0.0,0.00%,989074.0,Trend Entry (Str: 0.03)
"Apr 25, 2021",EDBL,SELL,113.0,527.0,59551.0,162290.0,831792.0,10396.0,21.15%,994082.0,Trailing Stop (7% drop) - exactly 7.38% drop
"May 02, 2021",EDBL,BUY,92.0,531.0,-48852.0,692210.0,295261.0,0.0,0.00%,987471.0,Trend Entry (Str: 0.07)
"Jun 16, 2021",EDBL,SELL,92.0,791.0,72772.0,159809.0,1361041.0,23920.0,48.96%,1520850.0,Trailing Stop (7% drop) - exactly 10.62% drop
"Jul 01, 2021",EDBL,BUY,93.0,781.0,-72633.0,464196.0,1001469.0,0.0,0.00%,1465665.0,Trend Entry (Str: 0.06)
"Aug 25, 2021",EDBL,SELL,93.0,1080.0,100440.0,470484.8,1269648.4,27807.0,38.28%,1740133.2,Trailing Stop (7% drop) - exactly 7.69% drop
"Nov 08, 2021",EDBL,BUY,120.0,672.0,-80640.0,392927.8,1222468.8,0.0,0.00%,1615396.6,Trend Entry (Str: 0.12)
"Nov 23, 2021",EDBL,SELL,120.0,623.0,74760.0,321987.8,1205343.4,-5880.0,-7.29%,1527331.2,Trailing Stop (7% drop) - exactly 7.29% drop
"Jan 11, 2022",EDBL,BUY,124.0,590.0,-73160.0,19773.8,1452442.5,0.0,0.00%,1472216.3,Trend Entry (Str: 0.11)
"Jan 24, 2022",EDBL,SELL,124.0,554.0,68696.0,655017.1,794494.8,-4464.0,-6.10%,1449511.9,Trailing Stop (7% drop) - exactly 8.43% drop
"Feb 01, 2022",EDBL,BUY,123.0,579.0,-71217.0,253106.0,1177996.0,0.0,0.00%,1431102.0,Trend Entry (Str: 0.05)
"Feb 09, 2022",EDBL,SELL,123.0,536.0,65928.0,524911.8,844984.2,-5289.0,-7.43%,1369896.0,Trailing Stop (7% drop) - exactly 7.43% drop
"Jul 06, 2022",EDBL,BUY,177.0,367.0,-64959.0,514694.2,787716.7,0.0,0.00%,1302410.9,Trend Entry (Str: 0.03)
"Jul 12, 2022",EDBL,SELL,177.0,324.0,57348.0,894675.6,310758.9,-7611.0,-11.72%,1205434.5,Trailing Stop (7% drop) - exactly 11.96% drop
"Aug 03, 2022",EDBL,BUY,15.0,399.0,-5985.0,214.0,1382869.82,0.0,0.00%,1383083.82,Trend Entry (Str: 0.10)
"Aug 08, 2022",EDBL,SELL,15.0,371.0,5565.0,745796.99,573244.5,-420.0,-7.02%,1319041.49,Trailing Stop (7% drop) - exactly 7.02% drop
"Nov 07, 2022",EDBL,BUY,190.0,329.0,-62510.0,240557.89,1014482.6,0.0,0.00%,1255040.49,Trend Entry (Str: 0.05)
"Nov 13, 2022",EDBL,SELL,190.0,299.9,56981.0,527669.79,670254.4,-5529.0,-8.84%,1197924.19,Trailing Stop (7% drop) - exactly 8.84% drop
"Dec 29, 2022",EDBL,BUY,178.0,335.0,-59630.0,687707.09,510219.0,0.0,0.00%,1197926.09,Trend Entry (Str: 0.09)
"Jan 29, 2023",EDBL,SELL,178.0,345.0,61410.0,61716.49,1194992.9,1780.0,2.99%,1256709.39,Trailing Stop (7% drop) - exactly 8.00% drop
"Feb 07, 2023",EDBL,BUY,169.0,360.0,-60840.0,274675.39,948980.5,0.0,0.00%,1223655.89,Trend Entry (Str: 0.04)
"Feb 16, 2023",EDBL,SELL,169.0,343.0,57967.0,725477.99,440750.6,-2873.0,-4.72%,1166228.59,Trailing Stop (7% drop) - exactly 7.05% drop
"May 28, 2023",EDBL,BUY,200.0,289.9,-57980.0,346189.49,814228.0,0.0,0.00%,1160417.49,Trend Entry (Str: 0.02)
"Jul 03, 2023",EDBL,SELL,200.0,316.0,63200.0,180497.59,1070128.5,5220.0,9.00%,1250626.09,Trailing Stop (7% drop) - exactly 7.03% drop
"Jul 11, 2023",EDBL,BUY,191.0,328.0,-62648.0,279342.99,979307.9,0.0,0.00%,1258650.89,Trend Entry (Str: 0.06)
"Jul 27, 2023",EDBL,SELL,191.0,326.0,62266.0,581858.39,662433.0,-382.0,-0.61%,1244291.39,Trailing Stop (7% drop) - exactly 7.39% drop
"Sep 24, 2023",EDBL,BUY,188.0,321.8,-60498.4,663665.29,552222.4,0.0,0.00%,1215887.69,Trend Entry (Str: 0.03)
"Oct 17, 2023",EDBL,SELL,188.0,310.0,58280.0,751119.69,404147.2,-2218.4,-3.67%,1155266.89,Trailing Stop (7% drop) - exactly 7.74% drop
"Dec 13, 2023",EDBL,BUY,170.0,342.0,-58140.0,103293.09,1061833.1,0.0,0.00%,1165126.19,Trend Entry (Str: 0.11)
"Dec 21, 2023",EDBL,SELL,170.0,339.0,57630.0,57872.19,1143286.2,-510.0,-0.88%,1201158.39,Trailing Stop (7% drop) - exactly 7.15% drop
"Jan 09, 2024",EDBL,BUY,166.0,353.9,-58747.4,234005.19,940999.7,0.0,0.00%,1175004.89,Trend Entry (Str: 0.09)
"Jan 22, 2024",EDBL,SELL,166.0,358.0,59428.0,357875.19,805368.0,680.6,1.16%,1163243.19,Trailing Stop (7% drop) - exactly 8.21% drop
"Feb 06, 2024",EDBL,BUY,158.0,358.9,-56706.2,615417.49,519569.1,0.0,0.00%,1134986.59,Trend Entry (Str: 0.02)
"Feb 29, 2024",EDBL,SELL,158.0,339.0,53562.0,881521.49,220593.4,-3144.2,-5.54%,1102114.89,Trailing Stop (7% drop) - exactly 7.63% drop
"Mar 17, 2024",EDBL,BUY,149.0,369.6,-55070.4,551942.69,554961.9,0.0,0.00%,1106904.59,Trend Entry (Str: 0.04)
"Aug 06, 2024",EDBL,SELL,149.0,490.1,73024.9,73110.19,1431926.7,17954.5,32.60%,1505036.89,Trailing Stop (7% drop) - exactly 9.74% drop
"Aug 11, 2024",EDBL,BUY,143.0,539.9,-77205.7,379686.89,1166627.5,0.0,0.00%,1546314.39,Trend Entry (Str: 0.11)
"Sep 16, 2024",EDBL,SELL,143.0,641.8,91777.4,1511532.39,79248.0,14571.7,18.87%,1590780.39,Trailing Stop (7% drop) - exactly 7.64% drop
"Sep 23, 2024",EDBL,BUY,117.0,679.0,-79443.0,1511337.39,79443.0,0.0,0.00%,1590780.39,Trend Entry (Str: 0.13)
"Sep 29, 2024",EDBL,SELL,117.0,616.0,72072.0,1583409.39,0.0,-7371.0,-9.28%,1583409.39,Trailing Stop (7% drop) - exactly 9.28% drop
"Oct 06, 2024",EDBL,BUY,119.0,665.0,-79135.0,1504274.39,79135.0,0.0,0.00%,1583409.39,Trend Entry (Str: 0.06)
"Oct 24, 2024",EDBL,SELL,119.0,631.0,75089.0,294344.79,1249740.2,-4046.0,-5.11%,1544084.99,Trailing Stop (7% drop) - exactly 7.21% drop
"Nov 05, 2024",EDBL,BUY,115.0,677.0,-77855.0,216968.99,1343933.6,0.0,0.00%,1560902.59,Trend Entry (Str: 0.04)
"Nov 24, 2024",EDBL,SELL,115.0,636.0,73140.0,917638.09,736912.6,-4715.0,-6.06%,1654550.69,Trailing Stop (7% drop) - exactly 7.13% drop
"Dec 01, 2024",EDBL,BUY,113.0,749.0,-84637.0,721258.09,980663.4,0.0,0.00%,1701921.49,Trend Entry (Str: 0.13)
"Dec 08, 2024",EDBL,SELL,113.0,680.0,76840.0,1124126.59,545206.0,-7797.0,-9.21%,1669332.59,Trailing Stop (7% drop) - exactly 9.21% drop
"Feb 02, 2025",EDBL,BUY,120.0,680.0,-81600.0,1125081.69,515836.1,0.0,0.00%,1640917.79,Trend Entry (Str: 0.13)
"Feb 20, 2025",EDBL,SELL,120.0,779.0,93480.0,323361.69,1346020.2,11880.0,14.56%,1669381.89,Trailing Stop (7% drop) - exactly 7.06% drop
"Jul 07, 2025",EDBL,BUY,132.0,584.94,-77212.08,189545.94,1356262.76,0.0,0.00%,1545808.7,Trend Entry (Str: 0.01)
"Aug 05, 2025",EDBL,SELL,132.0,636.37,84000.84,814689.78,813611.64,6788.76,8.79%,1628301.42,Trailing Stop (7% drop) - exactly 8.45% drop
"Nov 06, 2025",EDBL,BUY,129.0,613.0,-79077.0,1114457.34,474470.3,0.0,0.00%,1588927.64,Trend Entry (Str: 0.01)
"Dec 21, 2025",EDBL,SELL,129.0,568.3,73310.7,188449.84,1392742.7,-5766.3,-7.29%,1581192.54,Trailing Stop (7% drop) - exactly 7.29% drop
"Jan 08, 2026",EDBL,BUY,134.0,601.0,-80534.0,387886.44,1228666.8,0.0,0.00%,1616553.24,Trend Entry (Str: 0.03)
"Mar 27, 2016",GBIME,SELL,27.0,500.0,13500.0,168220.0,499008.0,6939.0,105.76%,667228.0,Take Profit (100% up) - exactly 105.76% up
"Apr 04, 2016",GBIME,BUY,67.0,487.0,-32629.0,202023.0,452084.0,0.0,0.00%,654107.0,Trend Entry (Str: 0.03)
"May 04, 2016",GBIME,SELL,67.0,493.0,33031.0,215040.0,485305.0,402.0,1.23%,700345.0,Trailing Stop (7% drop) - exactly 7.33% drop
"May 09, 2016",GBIME,BUY,70.0,504.0,-35280.0,109676.0,602896.0,0.0,0.00%,712572.0,Trend Entry (Str: 0.02)
"Aug 04, 2016",GBIME,SELL,70.0,550.0,38500.0,312429.0,510511.0,3220.0,9.13%,822940.0,Trailing Stop (7% drop) - exactly 8.33% drop
"Sep 06, 2016",GBIME,BUY,72.0,555.0,-39960.0,208855.0,593850.0,0.0,0.00%,802705.0,Trend Entry (Str: 0.02)
"Sep 18, 2016",GBIME,SELL,72.0,513.0,36936.0,126913.0,657730.0,-3024.0,-7.57%,784643.0,Trailing Stop (7% drop) - exactly 7.57% drop
"Mar 09, 2017",GBIME,BUY,88.0,414.0,-36432.0,529716.0,203335.0,0.0,0.00%,733051.0,Trend Entry (Str: 0.05)
"Mar 20, 2017",GBIME,SELL,88.0,371.0,32648.0,260458.0,479478.0,-3784.0,-10.39%,739936.0,Trailing Stop (7% drop) - exactly 10.82% drop
"Apr 11, 2017",GBIME,BUY,100.0,426.0,-42600.0,63092.0,794767.0,0.0,0.00%,857859.0,Trend Entry (Str: 0.06)
"May 07, 2017",GBIME,SELL,100.0,403.0,40300.0,246422.0,536946.0,-2300.0,-5.40%,783368.0,Trailing Stop (7% drop) - exactly 7.36% drop
"Jul 16, 2017",GBIME,BUY,97.0,385.0,-37345.0,470013.0,283861.0,0.0,0.00%,753874.0,Trend Entry (Str: 0.00)
"Aug 30, 2017",GBIME,SELL,97.0,380.0,36860.0,470968.0,263940.0,-485.0,-1.30%,734908.0,Trailing Stop (7% drop) - exactly 7.32% drop
"Oct 17, 2017",GBIME,BUY,93.0,386.0,-35898.0,491281.0,229691.0,0.0,0.00%,720972.0,Trend Entry (Str: 0.02)
"Oct 25, 2017",GBIME,SELL,93.0,345.0,32085.0,343689.0,370993.0,-3813.0,-10.62%,714682.0,Trailing Stop (7% drop) - exactly 11.99% drop
"Dec 10, 2017",GBIME,BUY,103.0,330.0,-33990.0,224937.0,457439.0,0.0,0.00%,682376.0,Trend Entry (Str: 0.01)
"Mar 05, 2018",GBIME,SELL,103.0,309.0,31827.0,497766.0,136529.0,-2163.0,-6.36%,634295.0,Trailing Stop (7% drop) - exactly 7.49% drop
"Apr 16, 2018",GBIME,BUY,102.0,309.0,-31518.0,310870.0,322798.0,0.0,0.00%,633668.0,Trend Entry (Str: 0.00)
"May 07, 2018",GBIME,SELL,102.0,314.0,32028.0,475335.0,161074.0,510.0,1.62%,636409.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Aug 05, 2018",GBIME,BUY,102.0,295.0,-30090.0,263333.0,341402.0,0.0,0.00%,604735.0,Trend Entry (Str: 0.03)
"Dec 02, 2018",GBIME,SELL,102.0,302.0,30804.0,412022.0,185780.0,714.0,2.37%,597802.0,Trailing Stop (7% drop) - exactly 7.36% drop
"Dec 13, 2018",GBIME,BUY,94.0,318.0,-29892.0,438444.0,159768.0,0.0,0.00%,598212.0,Trend Entry (Str: 0.02)
"Dec 30, 2018",GBIME,SELL,94.0,281.0,26414.0,164810.0,429689.0,-3478.0,-11.64%,594499.0,Trailing Stop (7% drop) - exactly 14.33% drop
"Mar 14, 2019",GBIME,BUY,108.0,267.0,-28836.0,99482.0,481667.0,0.0,0.00%,581149.0,Trend Entry (Str: 0.02)
"Jun 11, 2019",GBIME,SELL,108.0,298.0,32184.0,103012.0,525341.0,3348.0,11.61%,628353.0,Trailing Stop (7% drop) - exactly 7.45% drop
"Mar 02, 2020",GBIME,BUY,118.0,300.0,-35400.0,403709.0,308711.0,0.0,0.00%,712420.0,Trend Entry (Str: 0.03)
"Mar 10, 2020",GBIME,SELL,118.0,270.0,31860.0,617197.0,80865.0,-3540.0,-10.00%,698062.0,Trailing Stop (7% drop) - exactly 10.00% drop
"Jul 23, 2020",GBIME,BUY,131.0,263.0,-34453.0,95980.0,596908.0,0.0,0.00%,692888.0,Trend Entry (Str: 0.04)
"Aug 05, 2020",GBIME,SELL,131.0,247.0,32357.0,324584.0,330364.0,-2096.0,-6.08%,654948.0,Trailing Stop (7% drop) - exactly 7.49% drop
"Aug 10, 2020",GBIME,BUY,128.0,256.0,-32768.0,55093.0,601313.0,0.0,0.00%,656406.0,Trend Entry (Str: 0.02)
"Dec 06, 2020",GBIME,SELL,128.0,329.0,42112.0,172386.0,699695.0,9344.0,28.52%,872081.0,Trailing Stop (7% drop) - exactly 8.61% drop
"Dec 14, 2020",GBIME,BUY,130.0,341.0,-44330.0,182678.0,705236.0,0.0,0.00%,887914.0,Trend Entry (Str: 0.08)
"Dec 30, 2020",GBIME,SELL,130.0,306.0,39780.0,380137.0,477583.0,-4550.0,-10.26%,857720.0,Trailing Stop (7% drop) - exactly 14.76% drop
"Jan 26, 2021",GBIME,BUY,37.0,336.0,-12432.0,302.0,992830.0,0.0,0.00%,993132.0,Trend Entry (Str: 0.01)
"Feb 25, 2021",GBIME,SELL,37.0,464.0,17168.0,199517.0,830908.0,4736.0,38.10%,1030425.0,Trailing Stop (7% drop) - exactly 7.20% drop
"Mar 07, 2021",GBIME,BUY,107.0,462.0,-49434.0,700503.0,295791.0,0.0,0.00%,996294.0,Trend Entry (Str: 0.08)
"Mar 14, 2021",GBIME,SELL,107.0,428.0,45796.0,742336.0,244459.0,-3638.0,-7.36%,986795.0,Trailing Stop (7% drop) - exactly 7.36% drop
"Jun 08, 2021",GBIME,BUY,162.0,458.0,-74196.0,214631.0,1276920.0,0.0,0.00%,1491551.0,Trend Entry (Str: 0.05)
"Aug 25, 2021",GBIME,SELL,162.0,463.0,75006.0,278061.2,1462072.0,810.0,1.09%,1740133.2,Trailing Stop (7% drop) - exactly 7.40% drop
"Jan 09, 2022",GBIME,BUY,227.0,332.0,-75364.0,272279.6,1236645.2,0.0,0.00%,1508924.8,Trend Entry (Str: 0.07)
"Feb 13, 2022",GBIME,SELL,227.0,338.0,76726.0,733219.8,608156.1,1362.0,1.81%,1341375.9,Trailing Stop (7% drop) - exactly 7.65% drop
"Apr 19, 2023",GBIME,BUY,299.0,193.3,-57796.7,923570.69,232707.7,0.0,0.00%,1156278.39,Trend Entry (Str: 0.04)
"Jul 09, 2023",GBIME,SELL,299.0,178.9,53491.1,521311.69,712151.8,-4305.6,-7.45%,1233463.49,Trailing Stop (7% drop) - exactly 7.45% drop
"Jul 25, 2023",GBIME,BUY,280.0,222.3,-62244.0,136.89,1269954.9,0.0,0.00%,1270091.79,Trend Entry (Str: 0.17)
"Aug 08, 2023",GBIME,SELL,280.0,207.2,58016.0,727122.79,499570.3,-4228.0,-6.79%,1226693.09,Trailing Stop (7% drop) - exactly 7.50% drop
"Aug 14, 2023",GBIME,BUY,288.0,216.0,-62208.0,664914.79,582773.6,0.0,0.00%,1247688.39,Trend Entry (Str: 0.06)
"Sep 05, 2023",GBIME,SELL,288.0,200.1,57628.8,837012.29,382715.9,-4579.2,-7.36%,1219728.19,Trailing Stop (7% drop) - exactly 7.36% drop
"Oct 02, 2023",GBIME,BUY,288.0,207.4,-59731.2,246531.09,948434.7,0.0,0.00%,1194965.79,Trend Entry (Str: 0.01)
"Dec 03, 2023",GBIME,SELL,288.0,196.0,56448.0,742501.69,391479.0,-3283.2,-5.50%,1133980.69,Trailing Stop (7% drop) - exactly 7.11% drop
"Dec 27, 2023",GBIME,BUY,286.0,204.1,-58372.6,59476.79,1109998.9,0.0,0.00%,1169475.69,Trend Entry (Str: 0.01)
"Feb 04, 2024",GBIME,SELL,286.0,194.6,55655.6,727969.29,401344.9,-2717.0,-4.65%,1129314.19,Trailing Stop (7% drop) - exactly 7.07% drop
"Mar 17, 2024",GBIME,BUY,289.0,191.5,-55343.5,386302.89,720601.7,0.0,0.00%,1106904.59,Trend Entry (Str: 0.01)
"Apr 14, 2024",GBIME,SELL,289.0,179.0,51731.0,154490.59,959182.2,-3612.5,-6.53%,1113672.79,Trailing Stop (7% drop) - exactly 7.21% drop
"Jun 12, 2024",GBIME,BUY,313.0,184.0,-57592.0,215718.79,937399.8,0.0,0.00%,1153118.59,Trend Entry (Str: 0.02)
"Jun 26, 2024",GBIME,SELL,313.0,173.0,54149.0,108093.39,1035496.0,-3443.0,-5.98%,1143589.39,Trailing Stop (7% drop) - exactly 7.04% drop
"Aug 18, 2024",GBIME,BUY,294.0,287.0,-84378.0,82329.29,1609188.9,0.0,0.00%,1691518.19,Trend Entry (Str: 0.25)
"Aug 27, 2024",GBIME,SELL,294.0,258.0,75852.0,1050174.99,589784.2,-8526.0,-10.10%,1639959.19,Trailing Stop (7% drop) - exactly 10.10% drop
"Oct 15, 2024",GBIME,BUY,306.0,258.4,-79070.4,715157.89,869515.9,0.0,0.00%,1584673.79,Trend Entry (Str: 0.05)
"Nov 24, 2024",GBIME,SELL,306.0,236.8,72460.8,686886.09,967664.6,-6609.6,-8.36%,1654550.69,Trailing Stop (7% drop) - exactly 11.14% drop
"Mar 10, 2025",GBIME,BUY,364.0,230.0,-83720.0,317259.19,1359517.3,0.0,0.00%,1676776.49,Trend Entry (Str: 0.03)
"Mar 25, 2025",GBIME,SELL,364.0,213.37,77666.68,1549882.61,83452.82,-6053.32,-7.23%,1633335.43,Trailing Stop (7% drop) - exactly 7.23% drop
"May 22, 2025",GBIME,BUY,344.0,234.43,-80643.92,794374.28,820871.02,0.0,0.00%,1615245.3,Trend Entry (Str: 0.07)
"Jun 08, 2025",GBIME,SELL,344.0,231.56,79656.64,156408.5,1406271.5,-987.28,-1.22%,1562680.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Jul 07, 2025",GBIME,BUY,324.0,238.38,-77235.12,112310.82,1433497.88,0.0,0.00%,1545808.7,Trend Entry (Str: 0.01)
"Aug 13, 2025",GBIME,SELL,324.0,251.53,81495.72,1098262.58,513915.04,4260.6,5.52%,1612177.62,Trailing Stop (7% drop) - exactly 7.14% drop
"Dec 28, 2025",GBIME,BUY,347.0,229.8,-79740.6,479069.04,1118138.1,0.0,0.00%,1597207.14,Trend Entry (Str: 0.02)
"Mar 31, 2016",GMFIL,SELL,33.0,338.0,11154.0,260368.0,389701.0,5643.0,102.40%,650069.0,Take Profit (100% up) - exactly 102.40% up
"Apr 04, 2016",GMFIL,BUY,102.0,318.0,-32436.0,234652.0,419455.0,0.0,0.00%,654107.0,Trend Entry (Str: 0.29)
"May 22, 2016",GMFIL,SELL,102.0,313.0,31926.0,119264.0,592118.0,-510.0,-1.57%,711382.0,Trailing Stop (7% drop) - exactly 8.21% drop
"Jun 20, 2016",GMFIL,BUY,95.0,380.0,-36100.0,129326.0,594072.0,0.0,0.00%,723398.0,Trend Entry (Str: 0.17)
"Jun 27, 2016",GMFIL,SELL,95.0,351.0,33345.0,53107.0,710673.0,-2755.0,-7.63%,763780.0,Trailing Stop (7% drop) - exactly 7.63% drop
"Jul 06, 2016",GMFIL,BUY,39.0,376.0,-14664.0,373.0,778395.0,0.0,0.00%,778768.0,Trend Entry (Str: 0.13)
"Jul 31, 2016",GMFIL,SELL,39.0,451.0,17589.0,36695.0,817151.0,2925.0,19.95%,853846.0,Trailing Stop (7% drop) - exactly 8.15% drop
"Aug 16, 2016",GMFIL,BUY,92.0,437.0,-40204.0,582640.0,223864.0,0.0,0.00%,806504.0,Trend Entry (Str: 0.08)
